"RESULT"
"STATUS","0"
"ERROR_MSG","正常に終了しました。"
"DATE","2020-07-06T12:34:22.986+09:00"
"RESULT_INF"
"FROM_NUMBER","1"
"TO_NUMBER","4430"
"STAT_INF"
"TABLE_INF","STAT_CODE","STAT_NAME","GOV_ORG_CODE","GOV_ORG_NAME","TABULATION_CATEGORY","TABULATION_SUB_CATEGORY1","TABULATION_SUB_CATEGORY2","TABULATION_SUB_CATEGORY3","TABULATION_SUB_CATEGORY4","TABULATION_SUB_CATEGORY5","TABULATION_CATEGORY_EXPLANATION","TABULATION_SUB_CATEGORY_EXPLANATION1","TABULATION_SUB_CATEGORY_EXPLANATION2","TABULATION_SUB_CATEGORY_EXPLANATION3","TABULATION_SUB_CATEGORY_EXPLANATION4","TABULATION_SUB_CATEGORY_EXPLANATION5","NO","TITLE","TABLE_EXPLANATION","TABLE_CATEGORY","TABLE_SUB_CATEGORY1","TABLE_SUB_CATEGORY2","TABLE_SUB_CATEGORY3","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","MAIN_CATEGORY_CODE","MAIN_CATEGORY","SUB_CATEGORY_CODE","SUB_CATEGORY"
"8003000341","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","12","住宅の種類・所有の関係別一般世帯数 千葉県","","","千葉県","","","-","201510","2019-10-08","1","","20070","2019-10-08","02","人口・世帯","01","人口"
"8003000418","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","12","世帯の経済構成別一般世帯数 千葉県","","","千葉県","","","-","201510","2019-10-08","1","","40140","2019-10-08","02","人口・世帯","01","人口"
"8003000003","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","13","男女別人口総数及び世帯総数 東京都","","","東京都","","","-","201510","2019-10-08","1","","27372","2019-10-08","02","人口・世帯","01","人口"
"8003000051","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","13","年齢（５歳階級、４区分）別、男女別人口 東京都","","","東京都","","","-","201510","2019-10-08","1","","410580","2019-10-08","02","人口・世帯","01","人口"
"8003000127","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","13","世帯人員別一般世帯数 東京都","","","東京都","","","-","201510","2019-10-08","1","","54744","2019-10-08","02","人口・世帯","01","人口"
"8003000161","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","13","世帯の家族類型別一般世帯数 東京都","","","東京都","","","-","201510","2019-10-08","1","","61587","2019-10-08","02","人口・世帯","01","人口"
"8003000212","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","13","住宅の建て方別世帯数 東京都","","","東京都","","","-","201510","2019-10-08","1","","61587","2019-10-08","02","人口・世帯","01","人口"
"8003000280","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","13","産業（大分類）別及び従業上の地位別就業者数 東京都","","","東京都","","","-","201510","2019-10-08","1","","171075","2019-10-08","02","人口・世帯","01","人口"
"8003000286","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","13","職業（大分類）別就業者数 東京都","","","東京都","","","-","201510","2019-10-08","1","","88959","2019-10-08","02","人口・世帯","01","人口"
"8003000335","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","13","住宅の種類・所有の関係別一般世帯数 東京都","","","東京都","","","-","201510","2019-10-08","1","","20529","2019-10-08","02","人口・世帯","01","人口"
"8003000413","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","13","世帯の経済構成別一般世帯数 東京都","","","東京都","","","-","201510","2019-10-08","1","","41058","2019-10-08","02","人口・世帯","01","人口"
"8003000009","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","14","男女別人口総数及び世帯総数 神奈川県","","","神奈川県","","","-","201510","2019-10-08","1","","24308","2019-10-08","02","人口・世帯","01","人口"
"8003000067","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","14","年齢（５歳階級、４区分）別、男女別人口 神奈川県","","","神奈川県","","","-","201510","2019-10-08","1","","364620","2019-10-08","02","人口・世帯","01","人口"
"8003000103","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","14","世帯人員別一般世帯数 神奈川県","","","神奈川県","","","-","201510","2019-10-08","1","","48616","2019-10-08","02","人口・世帯","01","人口"
"8003000184","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","14","世帯の家族類型別一般世帯数 神奈川県","","","神奈川県","","","-","201510","2019-10-08","1","","54693","2019-10-08","02","人口・世帯","01","人口"
"8003000190","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","14","住宅の建て方別世帯数 神奈川県","","","神奈川県","","","-","201510","2019-10-08","1","","54693","2019-10-08","02","人口・世帯","01","人口"
"8003000270","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","14","産業（大分類）別及び従業上の地位別就業者数 神奈川県","","","神奈川県","","","-","201510","2019-10-08","1","","151925","2019-10-08","02","人口・世帯","01","人口"
"8003000326","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","14","職業（大分類）別就業者数 神奈川県","","","神奈川県","","","-","201510","2019-10-08","1","","79001","2019-10-08","02","人口・世帯","01","人口"
"8003000336","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","14","住宅の種類・所有の関係別一般世帯数 神奈川県","","","神奈川県","","","-","201510","2019-10-08","1","","18231","2019-10-08","02","人口・世帯","01","人口"
"8003000392","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","14","世帯の経済構成別一般世帯数 神奈川県","","","神奈川県","","","-","201510","2019-10-08","1","","36462","2019-10-08","02","人口・世帯","01","人口"
"8003000004","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","15","男女別人口総数及び世帯総数 新潟県","","","新潟県","","","-","201510","2019-10-08","1","","34476","2019-10-08","02","人口・世帯","01","人口"
"8003000060","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","15","年齢（５歳階級、４区分）別、男女別人口 新潟県","","","新潟県","","","-","201510","2019-10-08","1","","517140","2019-10-08","02","人口・世帯","01","人口"
"8003000112","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","15","世帯人員別一般世帯数 新潟県","","","新潟県","","","-","201510","2019-10-08","1","","68952","2019-10-08","02","人口・世帯","01","人口"
"8003000143","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","15","世帯の家族類型別一般世帯数 新潟県","","","新潟県","","","-","201510","2019-10-08","1","","77571","2019-10-08","02","人口・世帯","01","人口"
"8003000193","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","15","住宅の建て方別世帯数 新潟県","","","新潟県","","","-","201510","2019-10-08","1","","77571","2019-10-08","02","人口・世帯","01","人口"
"8003000247","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","15","産業（大分類）別及び従業上の地位別就業者数 新潟県","","","新潟県","","","-","201510","2019-10-08","1","","215475","2019-10-08","02","人口・世帯","01","人口"
"8003000325","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","15","職業（大分類）別就業者数 新潟県","","","新潟県","","","-","201510","2019-10-08","1","","112047","2019-10-08","02","人口・世帯","01","人口"
"8003000369","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","15","住宅の種類・所有の関係別一般世帯数 新潟県","","","新潟県","","","-","201510","2019-10-08","1","","25857","2019-10-08","02","人口・世帯","01","人口"
"8003000409","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","15","世帯の経済構成別一般世帯数 新潟県","","","新潟県","","","-","201510","2019-10-08","1","","51714","2019-10-08","02","人口・世帯","01","人口"
"8003000040","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","16","男女別人口総数及び世帯総数 富山県","","","富山県","","","-","201510","2019-10-08","1","","15912","2019-10-08","02","人口・世帯","01","人口"
"8003000086","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","16","年齢（５歳階級、４区分）別、男女別人口 富山県","","","富山県","","","-","201510","2019-10-08","1","","238680","2019-10-08","02","人口・世帯","01","人口"
"8003000131","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","16","世帯人員別一般世帯数 富山県","","","富山県","","","-","201510","2019-10-08","1","","31824","2019-10-08","02","人口・世帯","01","人口"
"8003000171","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","16","世帯の家族類型別一般世帯数 富山県","","","富山県","","","-","201510","2019-10-08","1","","35802","2019-10-08","02","人口・世帯","01","人口"
"8003000234","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","16","住宅の建て方別世帯数 富山県","","","富山県","","","-","201510","2019-10-08","1","","35802","2019-10-08","02","人口・世帯","01","人口"
"8003000241","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","16","産業（大分類）別及び従業上の地位別就業者数 富山県","","","富山県","","","-","201510","2019-10-08","1","","99450","2019-10-08","02","人口・世帯","01","人口"
"8003000321","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","16","職業（大分類）別就業者数 富山県","","","富山県","","","-","201510","2019-10-08","1","","51714","2019-10-08","02","人口・世帯","01","人口"
"8003000339","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","16","住宅の種類・所有の関係別一般世帯数 富山県","","","富山県","","","-","201510","2019-10-08","1","","11934","2019-10-08","02","人口・世帯","01","人口"
"8003000395","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","16","世帯の経済構成別一般世帯数 富山県","","","富山県","","","-","201510","2019-10-08","1","","23868","2019-10-08","02","人口・世帯","01","人口"
"8003000037","00200521","国勢調査","00200","総務省","平成２７年国勢調査","小地域","","","","","","","","","","","17","男女別人口総数及び世帯総数 石川県","","","石川県","","","-","201510","2019-10-08","1","","14832","2019-10-08","02","人口・世帯","01","人口"
